insight id,Date,insight title,insight description,Category_ML,Product_Clean,hcp,hco,country,Territory,created by,voting,Is_Actionable,Cat_Access_And_Policy,Cat_Competitor_Intelligence,Cat_Medical_Education_&_Practice,Cat_Operations_And_Diagnostics,Cat_Stakeholder_Mapping,Cat_Strategic_Partnership,Cat_Promotional_Activity
a3XS7000000ZfZlMAK,1/15/2026,CI: field activities,no field activities for Kisempta covered by Novartis,Competitor Intelligence,General/other,"Ben Sassi, Samia",Institut National de Neurologie de Tunis,Tunisia,Neurology,Mohamed Nefikha,0,1,0,1,0,0,0,0,0
a3XS7000000aEcLMAU,1/21/2026,Tunisian Myopathy Association (ATMyo),"A new scientific society for all myopathies (incl.SMA & DMD) was created. - President: Prof.Ilhem Turki
Executive Bureau Members: Prof Najoua Miladi (neuroped), Prof Mourad Zenjari (Ortho, Kassab Institute), Prof Sami Bouchoucha (Ortho Children Hospital), Prof Mariem Chaabouni (Geneticist), Dr. Emna Farhat (Myologist)",Stakeholder Mapping,General/other,"Ben youssef turki, Ilhem",Institut National de Neurologie de Tunis,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,0,0,1,0,0
a3XS7000000aEfZMAU,1/21/2026,New patients at Neuroped INNT dep,"2 new patients were admitted at the neuroped dpt of INNT, genetic tests are ongoing - Onset age and symptoms are more likely of type 3 SMA",Medical Education & Practice,General/other,"Thouraya, Ben Younes",,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,1,0,0,0,0
a3XS7000000b5f3MAA,1/30/2026,"Delays and disruption in patient care pathways throught the ""recours"" process","CNAM delay in reviewing the patient dossier during the ""Recours "" process, and for certain treatment renewals, the process is sent back at the central level rather than at the regional level",Access & Policy,General/other,"Ayadi, Mouna",Institut Salah Azeiz,Tunisia,Neurology,Zeineb Jaafar ep Hafsa,0,1,1,0,0,0,0,0,0
a3XS7000000b5iHMAQ,1/30/2026,Pembro Biosimilaire Clinical Trial activation in ISA,Activation of the Salah Azaiz Institute for the initiation of the pembrolizumab biosimilar study in first-line NSCLC treatment.,Competitor Intelligence,General/other,"Ayadi, Mouna",Institut Salah Azeiz,Tunisia,Neurology,Zeineb Jaafar ep Hafsa,0,1,0,1,0,0,0,0,0
a3XS7000000dDi9MAE,2/17/2026,New SMA patients diagnosed in INNT,"2 new SMA patients were diagnosed at INNT - 2 new patients:
- patient with type 1 SMA aged 3 month-old with decreased motor function but good respiratory status
-patient with type 2 SMA who was s""normal"" but the functions decrease has occured lately and in a very rapid way",Medical Education & Practice,General/other,"Thouraya, Ben Younes",,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,1,0,0,0,0
a3XS7000000dDlNMAU,2/17/2026,New SMA patients at Hedi Chaker Hospital Sfax,"2 new patients at Hedi Chaker Hospital Sfax - 2 new patients at Hedi Chaker Hospital Sfax:
- 1 patient with type 2 SMA
- 1 patient with type 3 SMA",Medical Education & Practice,General/other,"Kammoun, Fatma",Centre Hôspitalier Universitaire Hédi Chaker de Sfax - Neurology Dept,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,1,0,0,0,0
a3XS7000000f0TtMAI,3/4/2026,new SMA patient diagnosed visa Whole genome sequencing in Tunisia,a new patient was presengted at INNT neuroped dpt with  symptoms not bery likely to SMA ones (the dictor didn't think of SMA). A whole genome sequencing was performed showing a type 2 SMA,Medical Education & Practice,General/other,"Thouraya, Ben Younes",,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,1,0,0,0,0
a3XS7000000f0gnMAA,3/4/2026,SMA pediatric patients when become overgae for pediatrics,"SMA pediatric patient are kept within neuropediatric department even when they exceed the age limit - SMA pediatric patient are kept within neuropediatric department even when they exceed the age limit. there is no referral to adult depratments due to many reasons mainly that the patients/family don't enough trust the adult neurologists since it's for them a child disease and they get used to their neuropediatrician who understands their sitiation very well and can explain the requirements to them. Also, adult neurologists are not very specialized in SMA even for adult onsets. So neuropediatricians have only one options which i sto keep the patients even if overage",Medical Education & Practice,General/other,"Kraoua, Ichraf",Institut National de Neurologie de Tunis,Tunisia,Neurology,Nahawand Jridi,0,1,0,0,1,0,0,0,1
a3XS7000000hKjRMAU,3/26/2026,Risdiplam shipment for INNT patient,"The patient receiving Evrysdi after Court decision is on shortage and waiting for his treatement to be released by PCT.
Release expected on 25.03.26",Access & Policy,General/other,"Thouraya, Ben Younes",,Tunisia,Neurology,Nahawand Jridi,0,1,1,0,0,0,0,0,0
a3XS7000000E0hhMAC,4/21/2025,Libyan ophthalmologists at the STO congress,"Pr Ghorbel invited Libyan ophthalmologists to the STO congress, as Dr Rania Alkhouja and Dr Elzarrug",Stakeholder Mapping,General/other,"Ghorbel, Mohamed",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,0,1,0,1
a3XS7000000E0kvMAC,4/21/2025,Durability,"The durability of Faricimab (the possibility to extend to up to 16 weeks) may be very helpful to increase the adherance of patients, especially those who have access issue to care due to distance from centers.",Access & Policy,Non-Product,"Aouani, Jaafar",Hôpital Habib Thameur - Ophthalmology Department,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,0
a3XS7000000E0ubMAC,4/21/2025,Acceleration AMM,"Head of departments should align on how to request the acceleration of Vabysmo, through letters to authorities, and probably through the STO.",Access & Policy,Non-Product,"Cheour Amris, Monia",Hôpital Habib Thameur - Ophthalmology Department,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,1
a3XS7000000E0xpMAC,4/21/2025,Ophthalmic clinical studies,"Ophthalmologists like Dr. Khaled el Matri, who often attend international ophthalmic conferences, are familiar with Faricimab and the clinical studies.",Stakeholder Mapping,Non-Product,"El Matri, Khaled",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000E12fMAC,4/21/2025,STO's Thanks,"Dr Chebil, member of STO committee, thanks Roche for our participation in the STO congress and encourages us to integrate ophthalmology in Tunisia",Stakeholder Mapping,Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000E12hMAC,4/21/2025,STO’s Thanks,"Dr Maalej, member of STO committee, thanks Roche for our participation in the STO congress and encourages us to integrate ophthalmology in Tunisia",Stakeholder Mapping,Non-Product,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000E2GTMA0,4/21/2025,STO new committee,Dr Khalil Raies will likely be the new president of the STO,Stakeholder Mapping,Non-Product,"Raies, Khalil",Hôpital Charles Nicolle De Tunis - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000ECe1MAG,4/22/2025,Retina Surgery Masterclass,"NextGen ophthalmic surgeon society - Negoss (chaired by Dr Walid Zbiba) is organizing a masterclass on May 29,30 and 31, 2025 at the Basira, an event intended for junior ophthalmologists to develop their skills in retinal surgery.",Stakeholder Mapping,Non-Product,"Zbiba, Walid",Hôpital Régional Mohamed Taher El Maamouri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000EKZxMAO,4/24/2025,ATOC,Dr Rim suggests futur coordination with the ATOC Tunisian Association of Ophthalmologists of Center,Stakeholder Mapping,Non-Product,"Korbaa Kahloun, Rim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000EKmrMAG,4/24/2025,Medical Retina,Dr Dorra Sellami is the medical retina specialist in the ophthalmology department in Sfax,Stakeholder Mapping,Non-Product,"Sellami, Dorra",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000ELsbMAG,4/24/2025,All senior doctors in Monastir Opht Dep practice medical retina,"Dr Imen ksiaa kairallah and Dr Nesrine Abroug are the surgical retina specialists in Monastir Opht department, all the senior doctors in the department practice medical retina",Stakeholder Mapping,Non-Product,"Khairallah Ksiaa, Imen",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000ELuDMAW,4/24/2025,Specialised ophthalmology committee,Pr khairallah was previously a member of the specialised ophthalmology committee,Stakeholder Mapping,Non-Product,"Khairallah, Moncef",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000ELvpMAG,4/24/2025,Monastir Opht Dep is an international reference center for uveitis,Monastir Opht department is an international reference center for uveitis,Stakeholder Mapping,Non-Product,"Khairallah, Moncef",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000EV7BMAW,4/27/2025,Tunisian Vitreo Retinal Society TVRS,"TVRS ‘s Board :
Raouf Rekik Honorary president
Raja Zhioua President
Leila Nacef Secretary general
Brahim Bouassida Treasurer
Amira Trigui Coordination & communication",Stakeholder Mapping,Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000EVDdMAO,4/27/2025,Congress of Tunisian Vitreo Retinal Society TVRS,"TVRS is organizing its 3rd congress in the form of a scientific day « myopia » on Saturday, June 14, 2025",Access & Policy,Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,1
a3XS7000000EVFGMA4,4/27/2025,Ophthalmology Department Hosp Rabta,"At Rabta Hospital, the new operating block of the ophthalmology department will soon be inaugurated after the completion of the works.
It includes a room for intravitreal injections.",Access & Policy,Non-Product,"Turki, Wafa",Hôpital La Rabta,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000EiHJMA0,4/29/2025,CLEO group perform a lot of intravitreal injections,"The doctors in the CLEO group perform a lot of intravitreal injections, especially Dr Halleb, Dr Daghfous, Dr Ben Smida and Dr Kallela.
They are the ons who initiated the prescription of Eylea.",Stakeholder Mapping,Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000EiNlMAK,4/29/2025,Intravitreal injections in Opht Department A IHROT,Pr Imen Zghal and Dr Manel Mekni are the senior doctors who handle the most retina cases in Department A IHROT,Stakeholder Mapping,Non-Product,"Zghal, Imen",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000EvrFMAS,5/2/2025,Dr Bouziri potential futur private prescriber,"Dr Bouziri Afef is a potential futur private prescriber of Faricimab, given her retinal training through her work in the B Opht department and in Monastir Opht Department under Pr Khairallah, as well as her high patient flow. She is currently prescribing Eylea to several patients.",Stakeholder Mapping,Non-Product,"Bouziri, Afef",Cabinet Privé d'Ophtalmologie de Dr Afef Bouziri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,0,1,0,0
a3XS7000000Evw5MAC,5/2/2025,Dr Salim Ben Yahia is a potential future private prescriber of Vabysmo,"Dr Ben Yahia president of ATOC, is a potential future private prescriber of Vabysmo,
Dr Ben Yahia attended the EGVRS congress in Egypt and he has a very good understanding of Faricimab",Stakeholder Mapping,Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,1
a3XS7000000ExRdMAK,5/2/2025,Patient being treated with Vabysmo (from France),"Patient receiving Vabysmo recently for the second time, patient is a non responder to other therapies.
Vabysmo was bought in France",Access & Policy,Non-Product,"Maamouri, Rym",Hôpital Habib Thameur - Ophthalmology Department,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000ExmbMAC,5/2/2025,Maculart meeting 2025,"MACULART meeting, 29-30 June & 1st July 2025, Paris, is a very interesting congress for Retina specialists
Several Tunisian ophthalmologists will be attending this congress",Stakeholder Mapping,Non-Product,"Maamouri, Rym",Hôpital Habib Thameur - Ophthalmology Department,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,0,1,0,1
a3XS7000000Ey2jMAC,5/2/2025,Private ophthalmology clinic Ariana,Doctor Zgolli Hsouna is the medical director of the private ophthalmology clinic Ariana and expressed interest in introducing Vabysmo on the futur at the clinic,Stakeholder Mapping,Non-Product,"Zgolli, Hsouna Mahdi",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000HMVZMA4,5/30/2025,Dr Cheour says she is wiating for Faricimab in order to have her own experience,Dr Cheour says she is wiating for Faricimab in order to have her own experience with it,Stakeholder Mapping,Non-Product,"Cheour Amris, Monia",Hôpital Habib Thameur - Ophthalmology Department,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000KvLVMA0,7/14/2025,CNAM coverage and treatment transition,"Dr. Jelliti highlights that Patients resistant to Bevacizumab (Beva) and not covered by CNAM cannot be switched to Aflibercept (Eylea) ,thus hindering optimal patient care.",Access & Policy,Non-Product,"Jelliti, Béchir",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000KvOjMAK,7/14/2025,Risk of Endophthalmitis with intravitreal injection,Dr. Jelliti emphasizes that every intravitreal injection carries a risk of endophthalmitis. This is a serious eye infection that can lead to severe vision loss.,Access & Policy,Non-Product,"Jelliti, Béchir",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000KvVBMA0,7/14/2025,IVT Private Ophthalmologists Referring to Hospitals,Many private ophthalmologists refer their patients to hospitals specifically to avoid performing intravitreal injections IVT themselves.,Stakeholder Mapping,Non-Product,"Jelliti, Béchir",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,1,0,0
a3XS7000000Kvi5MAC,7/14/2025,The Impact of Appointment Reminder Gaps on Patient Care,"Dr. Imen states that there is a gap in the current patient journey : sometimes medical secretaries do not call patients to remind them of their appointments, leading to patients missing their injection appointments.",Operations & Diagnostics,Non-Product,"Khairallah Ksiaa, Imen",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000KvmvMAC,7/14/2025,Private ophthalmologists refer IVT patients to Dr Salim Ben Yahia,"Some private ophthalmologists in Sousse or Monastir refer their patients to group office (Dr Salim ben yahia, Dr Rim Kahloun) for intravitreal injections.",Operations & Diagnostics,Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000MAwnMAG,7/30/2025,Faricimab SFO 2025 congress,"Tunisian ophthalmologists who attended the SFO 2025 congress have a positive impression of faricimab, its clinical studies, and Roche's participation in the congress.",Medical Education & Practice,Non-Product,"Bouden Mehrez, Jihene",Cabinet Privé d'Ophtalmologie de Dr Jihene Bouden Mehrez,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,0,1
a3XS7000000MBCvMAO,7/30/2025,Endophthalmitis risk with intravitreal injection,"Even with strict precautionary measures, the risk of endophthalmitis is always present after an intravitreal injection.
It's broadly categorized into two types:
 * Infectious Endophthalmitis: This is the more serious type and is caused by the introduction of microorganisms (bacteria, fungi) into the eye during the injection.
 * Inflammatory Endophthalmitis: This type is characterized by inflammation within the eye but without any identifiable infection. It's often milder than infectious endophthalmitis, with less pain and a better visual prognosis, as it typically resolves spontaneously or with anti-inflammatory treatment.
Despite rigorous measures, the risk can never be completely eliminated due to various factors, including the patient's own bacterial flora, potential microscopic contamination,…",Operations & Diagnostics,Non-Product,"Belajouza, Lotfi",Cabinet Privé d'Ophtalmologie de Dr Lotfi Belajouza,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000MBL0MAO,7/30/2025,ATOC AMOS proposal,Dr Hamdi suggests organizing large product launch events with ATOC in the Center/ Sahel region and AMOS in Sfax after obtaining Marketing Authorization (MA) for Faricimab.,Strategic Partnership,Non-Product,"Hamdi, Riadh",Cabinet Privé d'Ophtalmologie de Dr Riadh Hamdi,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000MBMbMAO,7/30/2025,Preparation of Avastin syringes,"For Dr Belajouza, The preparation of Avastin doses and syringes from a single vial occurs in a microbiology unit. Following preparation, they are transported to the clinic for patient administration.",Operations & Diagnostics,Non-Product,"Belajouza, Lotfi",Cabinet Privé d'Ophtalmologie de Dr Lotfi Belajouza,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000MBfxMAG,7/30/2025,Dr Riadh Hamdi has potentiel for IVI,"Dr Riadh Hamdi's practice has significant potential for intravitreal injections, given the high patient volume and daily number of Eylea injections performed.",Operations & Diagnostics,Non-Product,"Hamdi, Riadh",Cabinet Privé d'Ophtalmologie de Dr Riadh Hamdi,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000MCSLMA4,7/30/2025,Eylea Cold Chain Integrity: Challenges with Patient Transport,"Dr Knani explains that when patients receive their Eylea boxes, they transport the treatment to the hospital. The cold chain isn't strictly maintained by patients during this process, which impacts the product's integrity. 
To ensure proper preservation, patients leave their medication at the hospital service rather than taking it home. This way, when they arrive for their injection, their treatment is already there.
Ideally, these medications should be stored at the hospital from the outset to guarantee the cold chain.",Operations & Diagnostics,Non-Product,"Knani, Leila",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,1,0,0,1
a3XS7000000MCaPMAW,7/30/2025,Neuro-Ophthalmology,"Dr Knani states she works in neuro-ophthalmology and is interested in research or studies in this field. 
There's an existing collaboration between the ophthalmology and neurology departments in Sousse.",Strategic Partnership,Non-Product,"Knani, Leila",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,0
a3XS7000000MDrSMAW,7/30/2025,STO’s role in Ophthalmic Drug Marketing Authorization,The specialized commission requests the opinion of the Tunisian Society of Ophthalmology (STO) for Marketing Authorization applications of ophthalmic medications.,Access & Policy,Non-Product,"Ghorbel, Mohamed",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,1
a3XS7000000MDt3MAG,7/30/2025,Social actions with Ministry of Health,"In order to accelerate the marketing authorization procedure, Dr. Ghorbel suggests that Roche should participate in social actions in ophthalmology with the Ministry of Health, such as the first national ophthalmology day across 24 governorates, organized with the ""One Day One Dream"" association on June 21, 2025.",Access & Policy,Non-Product,"Ghorbel, Mohamed",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,0
a3XS7000000ME17MAG,7/30/2025,ATOC congress 2025,"Dr. Ben Yahia informed me that the ATOC (Tunisian Association of Ophthalmologists of the Center) congress will be on January 23-24, 2025, and invites us to participate.",Strategic Partnership,Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000MelBMAS,8/6/2025,Doctors prefer COT for IVI due to optimal conditions,"Dr Mrad chooses the COT ophthalmology clinic in Tunis for Intravitreal injections and does not perform them in Nabeul, because the aseptic conditions are met and the staff is well-trained.
He finds the syringe filled from the vial and ready for injection (whether Eylea or Bevacizumab).
He either administers the injections himself or refers his patients to ophthalmologists at the same clinic.",Operations & Diagnostics,Non-Product,"Mrad, Mohamed Nejib",Cabinet Privé d'Ophtalmologie de Dr Nejib Mrad,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,1
a3XS7000000MeoPMAS,8/6/2025,Optimizing Eylea : A Shared-Use Approach for CNAM Insured and Uninsured Patients,"Dr. Khayati injects Eylea for all of her patients at COT clinic. A common practice among ophthalmologists is that when a patient is not CNAM-insured, they are scheduled with a CNAM-insured patient to receive an injection from the same vial.",Competitor Intelligence,Non-Product,"Lejmi, Lamia Khayati",Cabinet Privé d'Ophtalmologie de Dr Lamia Khayati Lejmi,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,1,0,0,0,0,0
a3XS7000000N7f7MAC,8/14/2025,Patient Behavior and IVI Treatment Adherence,"At Dr. Mazlout's, there is a category of patients who pay for their injections out of pocket.

Regarding foreign patients, Italian patients have poor adherence to IVI treatment; even after being diagnosed, they are unwilling to pay for their medication.",Operations & Diagnostics,Non-Product,"Mazlout Jedidi, Hela",Cabinet Privé d'Ophtalmologie de Dr Hela Mazlout,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000Ou97MAC,9/11/2025,Glaucoma and Diabetic Macular Edema Screening Initiatives,"The Nadi al Basar organizes an annual glaucoma screening event in partnership with the Rotary at the Géant shopping complex.
The Nadi al Basar can organize a screening caravan for diabetic macular edema.","Operations & Diagnostics, Strategic Partnership",Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,1,1
a3XS7000000OuAjMAK,9/11/2025,CNAM's Inquiry into Eylea Treatment Protocols,"When the ophthalmologist sends a second request to CNAM for patient coverage for Eylea (loading phase),
CNAM sends a letter to the doctor asking why maintenance treatment was not performed.",Competitor Intelligence,Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,1,0,0,0,0,0
a3XS7000000OuCLMA0,9/11/2025,Ophthalmology organizations in Tunisia that organize health caravans,"Here are some ophthalmology organizations in Tunisia that organize health caravans, besides Nadi al Basar:
 * STO (Société Tunisienne d'Ophtalmologie): The Tunisian Society of Ophthalmology.
 * ATOC (Association Tunisienne des Ophtalmologues du Centre): The Tunisian Association of ophthalmologists of the Center
These organizations are key players in providing eye care and screenings, especially in underserved regions of the country.","Strategic Partnership, Operations & Diagnostics",Non-Product,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,1,1
a3XS7000000OvrZMAS,9/11/2025,Key Retinologists in Tunis,"Based on their expertise in retina , here are some key retinologists in Tunis who would be excellent targets for events:
Dr Wadie Ben Jalel, Ibrahim Bouassida, Omar Trabelsi, Raja Zhioua, Imene Zhioua, Laila Matri, Khaled Matri, Ahmed Chebil, Rym Bouraoui, Raouf Rekik, Laila Nacef, Fatma Meghaith","Strategic Partnership, Medical Education",Non-Product,"Ben Jalel, Wady",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000QLaHMAW,9/28/2025,Dr El Matri AAO 2025,"Dr Laila El Matri will be attending the American Academy of Ophthalmology AAO 2025 Annual Meeting from October 18 to October 20, 2025, in Orlando. She is curious about the latest faricimab updates for DME and nAMD that will be presented during the conference.",Medical Education / Strategic Partnership,Non-Product,"El Matri, Leila",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,1,0,0,1,1
a3XS7000000TSybMAG,11/2/2025,"The National Congress of Ophthalmology will take place on April 9, 10 & 11, 2026","The 43rd National Congress of Ophthalmology, organized by the Tunisian Society of Ophthalmology (STO), will take place on April 9, 10, and 11, 2026 at the Radisson Blu Hotel & Convention Center, Tunis.","Medical Education, Strategic Partnership",Non-Product,"Raies, Khalil",Hôpital Charles Nicolle De Tunis - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000XZbhMAG,12/12/2025,3ème congrès TVRS le 12 et 13 Juin 2026,Dr Bouassida le trésorier de la TVRS m’a sollicité pour participer au 3ème congrès de la TVRS et m’a envouyé une demande et les packs de sponsoring.,Strategic Partnership / Access & Policy,Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,1,1
a3XS7000000XZdJMAW,12/12/2025,Le congrès de l’ATOC le 23 et 24 Janvier 2026,"J’ai reçu une demande de sponsoring de la part de Dr Salim ben Yahia, le president de l’ATOC, les thèmes de ce congrès sont : les occlusions veineuses rétiniennes, le keratocone, les cataractes difficiles.","Medical Education, Strategic Partnership",Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000XZevMAG,12/12/2025,Dr Zhioua et congrès Floretina,Dr Raja Zhioua et Dr Imen Zhioua sont parmi les ophtalmos tunisiens habitués à participer chaque année au congrès Floretina comme Dr Leila Matri et qlq uns.,"Strategic Partnership, Medical Education",Non-Product,"Zhioua Braham, Imène",Hôpital Charles Nicolle de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000XZgXMAW,12/12/2025,Propore experience pour valider un produit,"Après avoir examiné les études, les ophtalmologues ne peuvent valider un produit qu’après l’avoir utilisé sur leurs patients et avoir leur propre expérience clinique.","Operations & Diagnostics, Medical Education",Non-Product,"Bouraoui, Rym",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,0
a3XS7000000Xc9lMAC,12/13/2025,Staff de l’AMOS Amicale des Médecins Ophtalmologistes de Sfax,"Le Staff de l’AMOS se tiendra une fois par mois, à l’hôtel Borj Edhiafa ou Palais royal ou The Z, à 19h ou 19h30, avec présence des ophta du service hospitalier de Sfax et les ophta privés, généralement une présence de de 40 ophta. Le bureau de l’AMOS invite les ophta. Le laboratoire qui sponsorise le Staff présente ses produits ou études.",Medical Education / Operations & Diagnostics,Non-Product,"Affes, Sofiene",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
